Date,DateKey,Year,Month,Day,Quarter,Weekday,Date_String
1944-01-30,30011944,1944,1,30,1,6,30-01-1944
1944-01-31,31011944,1944,1,31,1,0,31-01-1944
1944-02-01,1021944,1944,2,1,1,1,01-02-1944
1944-02-02,2021944,1944,2,2,1,2,02-02-1944
1944-02-03,3021944,1944,2,3,1,3,03-02-1944
1944-02-04,4021944,1944,2,4,1,4,04-02-1944
1944-02-05,5021944,1944,2,5,1,5,05-02-1944
1944-02-06,6021944,1944,2,6,1,6,06-02-1944
1944-02-07,7021944,1944,2,7,1,0,07-02-1944
1944-02-08,8021944,1944,2,8,1,1,08-02-1944
1944-02-09,9021944,1944,2,9,1,2,09-02-1944
1944-02-10,10021944,1944,2,10,1,3,10-02-1944
1944-02-11,11021944,1944,2,11,1,4,11-02-1944
1944-02-12,12021944,1944,2,12,1,5,12-02-1944
1944-02-13,13021944,1944,2,13,1,6,13-02-1944
1944-02-14,14021944,1944,2,14,1,0,14-02-1944
1944-02-15,15021944,1944,2,15,1,1,15-02-1944
1944-02-16,16021944,1944,2,16,1,2,16-02-1944
1944-02-17,17021944,1944,2,17,1,3,17-02-1944
1944-02-18,18021944,1944,2,18,1,4,18-02-1944
1944-02-19,19021944,1944,2,19,1,5,19-02-1944
1944-02-20,20021944,1944,2,20,1,6,20-02-1944
1944-02-21,21021944,1944,2,21,1,0,21-02-1944
1944-02-22,22021944,1944,2,22,1,1,22-02-1944
1944-02-23,23021944,1944,2,23,1,2,23-02-1944
1944-02-24,24021944,1944,2,24,1,3,24-02-1944
1944-02-25,25021944,1944,2,25,1,4,25-02-1944
1944-02-26,26021944,1944,2,26,1,5,26-02-1944
1944-02-27,27021944,1944,2,27,1,6,27-02-1944
1944-02-28,28021944,1944,2,28,1,0,28-02-1944
1944-02-29,29021944,1944,2,29,1,1,29-02-1944
1944-03-01,1031944,1944,3,1,1,2,01-03-1944
1944-03-02,2031944,1944,3,2,1,3,02-03-1944
1944-03-03,3031944,1944,3,3,1,4,03-03-1944
1944-03-04,4031944,1944,3,4,1,5,04-03-1944
1944-03-05,5031944,1944,3,5,1,6,05-03-1944
1944-03-06,6031944,1944,3,6,1,0,06-03-1944
1944-03-07,7031944,1944,3,7,1,1,07-03-1944
1944-03-08,8031944,1944,3,8,1,2,08-03-1944
1944-03-09,9031944,1944,3,9,1,3,09-03-1944
1944-03-10,10031944,1944,3,10,1,4,10-03-1944
1944-03-11,11031944,1944,3,11,1,5,11-03-1944
1944-03-12,12031944,1944,3,12,1,6,12-03-1944
1944-03-13,13031944,1944,3,13,1,0,13-03-1944
1944-03-14,14031944,1944,3,14,1,1,14-03-1944
1944-03-15,15031944,1944,3,15,1,2,15-03-1944
1944-03-16,16031944,1944,3,16,1,3,16-03-1944
1944-03-17,17031944,1944,3,17,1,4,17-03-1944
1944-03-18,18031944,1944,3,18,1,5,18-03-1944
1944-03-19,19031944,1944,3,19,1,6,19-03-1944
1944-03-20,20031944,1944,3,20,1,0,20-03-1944
1944-03-21,21031944,1944,3,21,1,1,21-03-1944
1944-03-22,22031944,1944,3,22,1,2,22-03-1944
1944-03-23,23031944,1944,3,23,1,3,23-03-1944
1944-03-24,24031944,1944,3,24,1,4,24-03-1944
1944-03-25,25031944,1944,3,25,1,5,25-03-1944
1944-03-26,26031944,1944,3,26,1,6,26-03-1944
1944-03-27,27031944,1944,3,27,1,0,27-03-1944
1944-03-28,28031944,1944,3,28,1,1,28-03-1944
1944-03-29,29031944,1944,3,29,1,2,29-03-1944
1944-03-30,30031944,1944,3,30,1,3,30-03-1944
1944-03-31,31031944,1944,3,31,1,4,31-03-1944
1944-04-01,1041944,1944,4,1,2,5,01-04-1944
1944-04-02,2041944,1944,4,2,2,6,02-04-1944
1944-04-03,3041944,1944,4,3,2,0,03-04-1944
1944-04-04,4041944,1944,4,4,2,1,04-04-1944
1944-04-05,5041944,1944,4,5,2,2,05-04-1944
1944-04-06,6041944,1944,4,6,2,3,06-04-1944
1944-04-07,7041944,1944,4,7,2,4,07-04-1944
1944-04-08,8041944,1944,4,8,2,5,08-04-1944
1944-04-09,9041944,1944,4,9,2,6,09-04-1944
1944-04-10,10041944,1944,4,10,2,0,10-04-1944
1944-04-11,11041944,1944,4,11,2,1,11-04-1944
1944-04-12,12041944,1944,4,12,2,2,12-04-1944
1944-04-13,13041944,1944,4,13,2,3,13-04-1944
1944-04-14,14041944,1944,4,14,2,4,14-04-1944
1944-04-15,15041944,1944,4,15,2,5,15-04-1944
1944-04-16,16041944,1944,4,16,2,6,16-04-1944
1944-04-17,17041944,1944,4,17,2,0,17-04-1944
1944-04-18,18041944,1944,4,18,2,1,18-04-1944
1944-04-19,19041944,1944,4,19,2,2,19-04-1944
1944-04-20,20041944,1944,4,20,2,3,20-04-1944
1944-04-21,21041944,1944,4,21,2,4,21-04-1944
1944-04-22,22041944,1944,4,22,2,5,22-04-1944
1944-04-23,23041944,1944,4,23,2,6,23-04-1944
1944-04-24,24041944,1944,4,24,2,0,24-04-1944
1944-04-25,25041944,1944,4,25,2,1,25-04-1944
1944-04-26,26041944,1944,4,26,2,2,26-04-1944
1944-04-27,27041944,1944,4,27,2,3,27-04-1944
1944-04-28,28041944,1944,4,28,2,4,28-04-1944
1944-04-29,29041944,1944,4,29,2,5,29-04-1944
1944-04-30,30041944,1944,4,30,2,6,30-04-1944
1944-05-01,1051944,1944,5,1,2,0,01-05-1944
1944-05-02,2051944,1944,5,2,2,1,02-05-1944
1944-05-03,3051944,1944,5,3,2,2,03-05-1944
1944-05-04,4051944,1944,5,4,2,3,04-05-1944
1944-05-05,5051944,1944,5,5,2,4,05-05-1944
1944-05-06,6051944,1944,5,6,2,5,06-05-1944
1944-05-07,7051944,1944,5,7,2,6,07-05-1944
1944-05-08,8051944,1944,5,8,2,0,08-05-1944
1944-05-09,9051944,1944,5,9,2,1,09-05-1944
1944-05-10,10051944,1944,5,10,2,2,10-05-1944
1944-05-11,11051944,1944,5,11,2,3,11-05-1944
1944-05-12,12051944,1944,5,12,2,4,12-05-1944
1944-05-13,13051944,1944,5,13,2,5,13-05-1944
1944-05-14,14051944,1944,5,14,2,6,14-05-1944
1944-05-15,15051944,1944,5,15,2,0,15-05-1944
1944-05-16,16051944,1944,5,16,2,1,16-05-1944
1944-05-17,17051944,1944,5,17,2,2,17-05-1944
1944-05-18,18051944,1944,5,18,2,3,18-05-1944
1944-05-19,19051944,1944,5,19,2,4,19-05-1944
1944-05-20,20051944,1944,5,20,2,5,20-05-1944
1944-05-21,21051944,1944,5,21,2,6,21-05-1944
1944-05-22,22051944,1944,5,22,2,0,22-05-1944
1944-05-23,23051944,1944,5,23,2,1,23-05-1944
1944-05-24,24051944,1944,5,24,2,2,24-05-1944
1944-05-25,25051944,1944,5,25,2,3,25-05-1944
1944-05-26,26051944,1944,5,26,2,4,26-05-1944
1944-05-27,27051944,1944,5,27,2,5,27-05-1944
1944-05-28,28051944,1944,5,28,2,6,28-05-1944
1944-05-29,29051944,1944,5,29,2,0,29-05-1944
1944-05-30,30051944,1944,5,30,2,1,30-05-1944
1944-05-31,31051944,1944,5,31,2,2,31-05-1944
1944-06-01,1061944,1944,6,1,2,3,01-06-1944
1944-06-02,2061944,1944,6,2,2,4,02-06-1944
1944-06-03,3061944,1944,6,3,2,5,03-06-1944
1944-06-04,4061944,1944,6,4,2,6,04-06-1944
1944-06-05,5061944,1944,6,5,2,0,05-06-1944
1944-06-06,6061944,1944,6,6,2,1,06-06-1944
1944-06-07,7061944,1944,6,7,2,2,07-06-1944
1944-06-08,8061944,1944,6,8,2,3,08-06-1944
1944-06-09,9061944,1944,6,9,2,4,09-06-1944
1944-06-10,10061944,1944,6,10,2,5,10-06-1944
1944-06-11,11061944,1944,6,11,2,6,11-06-1944
1944-06-12,12061944,1944,6,12,2,0,12-06-1944
1944-06-13,13061944,1944,6,13,2,1,13-06-1944
1944-06-14,14061944,1944,6,14,2,2,14-06-1944
1944-06-15,15061944,1944,6,15,2,3,15-06-1944
1944-06-16,16061944,1944,6,16,2,4,16-06-1944
1944-06-17,17061944,1944,6,17,2,5,17-06-1944
1944-06-18,18061944,1944,6,18,2,6,18-06-1944
1944-06-19,19061944,1944,6,19,2,0,19-06-1944
1944-06-20,20061944,1944,6,20,2,1,20-06-1944
1944-06-21,21061944,1944,6,21,2,2,21-06-1944
1944-06-22,22061944,1944,6,22,2,3,22-06-1944
1944-06-23,23061944,1944,6,23,2,4,23-06-1944
1944-06-24,24061944,1944,6,24,2,5,24-06-1944
1944-06-25,25061944,1944,6,25,2,6,25-06-1944
1944-06-26,26061944,1944,6,26,2,0,26-06-1944
1944-06-27,27061944,1944,6,27,2,1,27-06-1944
1944-06-28,28061944,1944,6,28,2,2,28-06-1944
1944-06-29,29061944,1944,6,29,2,3,29-06-1944
1944-06-30,30061944,1944,6,30,2,4,30-06-1944
1944-07-01,1071944,1944,7,1,3,5,01-07-1944
1944-07-02,2071944,1944,7,2,3,6,02-07-1944
1944-07-03,3071944,1944,7,3,3,0,03-07-1944
1944-07-04,4071944,1944,7,4,3,1,04-07-1944
1944-07-05,5071944,1944,7,5,3,2,05-07-1944
1944-07-06,6071944,1944,7,6,3,3,06-07-1944
1944-07-07,7071944,1944,7,7,3,4,07-07-1944
1944-07-08,8071944,1944,7,8,3,5,08-07-1944
1944-07-09,9071944,1944,7,9,3,6,09-07-1944
1944-07-10,10071944,1944,7,10,3,0,10-07-1944
1944-07-11,11071944,1944,7,11,3,1,11-07-1944
1944-07-12,12071944,1944,7,12,3,2,12-07-1944
1944-07-13,13071944,1944,7,13,3,3,13-07-1944
1944-07-14,14071944,1944,7,14,3,4,14-07-1944
1944-07-15,15071944,1944,7,15,3,5,15-07-1944
1944-07-16,16071944,1944,7,16,3,6,16-07-1944
1944-07-17,17071944,1944,7,17,3,0,17-07-1944
1944-07-18,18071944,1944,7,18,3,1,18-07-1944
1944-07-19,19071944,1944,7,19,3,2,19-07-1944
1944-07-20,20071944,1944,7,20,3,3,20-07-1944
1944-07-21,21071944,1944,7,21,3,4,21-07-1944
1944-07-22,22071944,1944,7,22,3,5,22-07-1944
1944-07-23,23071944,1944,7,23,3,6,23-07-1944
1944-07-24,24071944,1944,7,24,3,0,24-07-1944
1944-07-25,25071944,1944,7,25,3,1,25-07-1944
1944-07-26,26071944,1944,7,26,3,2,26-07-1944
1944-07-27,27071944,1944,7,27,3,3,27-07-1944
1944-07-28,28071944,1944,7,28,3,4,28-07-1944
1944-07-29,29071944,1944,7,29,3,5,29-07-1944
1944-07-30,30071944,1944,7,30,3,6,30-07-1944
1944-07-31,31071944,1944,7,31,3,0,31-07-1944
1944-08-01,1081944,1944,8,1,3,1,01-08-1944
1944-08-02,2081944,1944,8,2,3,2,02-08-1944
1944-08-03,3081944,1944,8,3,3,3,03-08-1944
1944-08-04,4081944,1944,8,4,3,4,04-08-1944
1944-08-05,5081944,1944,8,5,3,5,05-08-1944
1944-08-06,6081944,1944,8,6,3,6,06-08-1944
1944-08-07,7081944,1944,8,7,3,0,07-08-1944
1944-08-08,8081944,1944,8,8,3,1,08-08-1944
1944-08-09,9081944,1944,8,9,3,2,09-08-1944
1944-08-10,10081944,1944,8,10,3,3,10-08-1944
1944-08-11,11081944,1944,8,11,3,4,11-08-1944
1944-08-12,12081944,1944,8,12,3,5,12-08-1944
1944-08-13,13081944,1944,8,13,3,6,13-08-1944
1944-08-14,14081944,1944,8,14,3,0,14-08-1944
1944-08-15,15081944,1944,8,15,3,1,15-08-1944
1944-08-16,16081944,1944,8,16,3,2,16-08-1944
1944-08-17,17081944,1944,8,17,3,3,17-08-1944
1944-08-18,18081944,1944,8,18,3,4,18-08-1944
1944-08-19,19081944,1944,8,19,3,5,19-08-1944
1944-08-20,20081944,1944,8,20,3,6,20-08-1944
1944-08-21,21081944,1944,8,21,3,0,21-08-1944
1944-08-22,22081944,1944,8,22,3,1,22-08-1944
1944-08-23,23081944,1944,8,23,3,2,23-08-1944
1944-08-24,24081944,1944,8,24,3,3,24-08-1944
1944-08-25,25081944,1944,8,25,3,4,25-08-1944
1944-08-26,26081944,1944,8,26,3,5,26-08-1944
1944-08-27,27081944,1944,8,27,3,6,27-08-1944
1944-08-28,28081944,1944,8,28,3,0,28-08-1944
1944-08-29,29081944,1944,8,29,3,1,29-08-1944
1944-08-30,30081944,1944,8,30,3,2,30-08-1944
1944-08-31,31081944,1944,8,31,3,3,31-08-1944
1944-09-01,1091944,1944,9,1,3,4,01-09-1944
1944-09-02,2091944,1944,9,2,3,5,02-09-1944
1944-09-03,3091944,1944,9,3,3,6,03-09-1944
1944-09-04,4091944,1944,9,4,3,0,04-09-1944
1944-09-05,5091944,1944,9,5,3,1,05-09-1944
1944-09-06,6091944,1944,9,6,3,2,06-09-1944
1944-09-07,7091944,1944,9,7,3,3,07-09-1944
1944-09-08,8091944,1944,9,8,3,4,08-09-1944
1944-09-09,9091944,1944,9,9,3,5,09-09-1944
1944-09-10,10091944,1944,9,10,3,6,10-09-1944
1944-09-11,11091944,1944,9,11,3,0,11-09-1944
1944-09-12,12091944,1944,9,12,3,1,12-09-1944
1944-09-13,13091944,1944,9,13,3,2,13-09-1944
1944-09-14,14091944,1944,9,14,3,3,14-09-1944
1944-09-15,15091944,1944,9,15,3,4,15-09-1944
1944-09-16,16091944,1944,9,16,3,5,16-09-1944
1944-09-17,17091944,1944,9,17,3,6,17-09-1944
1944-09-18,18091944,1944,9,18,3,0,18-09-1944
1944-09-19,19091944,1944,9,19,3,1,19-09-1944
1944-09-20,20091944,1944,9,20,3,2,20-09-1944
1944-09-21,21091944,1944,9,21,3,3,21-09-1944
1944-09-22,22091944,1944,9,22,3,4,22-09-1944
1944-09-23,23091944,1944,9,23,3,5,23-09-1944
1944-09-24,24091944,1944,9,24,3,6,24-09-1944
1944-09-25,25091944,1944,9,25,3,0,25-09-1944
1944-09-26,26091944,1944,9,26,3,1,26-09-1944
1944-09-27,27091944,1944,9,27,3,2,27-09-1944
1944-09-28,28091944,1944,9,28,3,3,28-09-1944
1944-09-29,29091944,1944,9,29,3,4,29-09-1944
1944-09-30,30091944,1944,9,30,3,5,30-09-1944
1944-10-01,1101944,1944,10,1,4,6,01-10-1944
1944-10-02,2101944,1944,10,2,4,0,02-10-1944
1944-10-03,3101944,1944,10,3,4,1,03-10-1944
1944-10-04,4101944,1944,10,4,4,2,04-10-1944
1944-10-05,5101944,1944,10,5,4,3,05-10-1944
1944-10-06,6101944,1944,10,6,4,4,06-10-1944
1944-10-07,7101944,1944,10,7,4,5,07-10-1944
1944-10-08,8101944,1944,10,8,4,6,08-10-1944
1944-10-09,9101944,1944,10,9,4,0,09-10-1944
1944-10-10,10101944,1944,10,10,4,1,10-10-1944
1944-10-11,11101944,1944,10,11,4,2,11-10-1944
1944-10-12,12101944,1944,10,12,4,3,12-10-1944
1944-10-13,13101944,1944,10,13,4,4,13-10-1944
1944-10-14,14101944,1944,10,14,4,5,14-10-1944
1944-10-15,15101944,1944,10,15,4,6,15-10-1944
1944-10-16,16101944,1944,10,16,4,0,16-10-1944
1944-10-17,17101944,1944,10,17,4,1,17-10-1944
1944-10-18,18101944,1944,10,18,4,2,18-10-1944
1944-10-19,19101944,1944,10,19,4,3,19-10-1944
1944-10-20,20101944,1944,10,20,4,4,20-10-1944
1944-10-21,21101944,1944,10,21,4,5,21-10-1944
1944-10-22,22101944,1944,10,22,4,6,22-10-1944
1944-10-23,23101944,1944,10,23,4,0,23-10-1944
1944-10-24,24101944,1944,10,24,4,1,24-10-1944
1944-10-25,25101944,1944,10,25,4,2,25-10-1944
1944-10-26,26101944,1944,10,26,4,3,26-10-1944
1944-10-27,27101944,1944,10,27,4,4,27-10-1944
1944-10-28,28101944,1944,10,28,4,5,28-10-1944
1944-10-29,29101944,1944,10,29,4,6,29-10-1944
1944-10-30,30101944,1944,10,30,4,0,30-10-1944
1944-10-31,31101944,1944,10,31,4,1,31-10-1944
1944-11-01,1111944,1944,11,1,4,2,01-11-1944
1944-11-02,2111944,1944,11,2,4,3,02-11-1944
1944-11-03,3111944,1944,11,3,4,4,03-11-1944
1944-11-04,4111944,1944,11,4,4,5,04-11-1944
1944-11-05,5111944,1944,11,5,4,6,05-11-1944
1944-11-06,6111944,1944,11,6,4,0,06-11-1944
1944-11-07,7111944,1944,11,7,4,1,07-11-1944
1944-11-08,8111944,1944,11,8,4,2,08-11-1944
1944-11-09,9111944,1944,11,9,4,3,09-11-1944
1944-11-10,10111944,1944,11,10,4,4,10-11-1944
1944-11-11,11111944,1944,11,11,4,5,11-11-1944
1944-11-12,12111944,1944,11,12,4,6,12-11-1944
1944-11-13,13111944,1944,11,13,4,0,13-11-1944
1944-11-14,14111944,1944,11,14,4,1,14-11-1944
1944-11-15,15111944,1944,11,15,4,2,15-11-1944
1944-11-16,16111944,1944,11,16,4,3,16-11-1944
1944-11-17,17111944,1944,11,17,4,4,17-11-1944
1944-11-18,18111944,1944,11,18,4,5,18-11-1944
1944-11-19,19111944,1944,11,19,4,6,19-11-1944
1944-11-20,20111944,1944,11,20,4,0,20-11-1944
1944-11-21,21111944,1944,11,21,4,1,21-11-1944
1944-11-22,22111944,1944,11,22,4,2,22-11-1944
1944-11-23,23111944,1944,11,23,4,3,23-11-1944
1944-11-24,24111944,1944,11,24,4,4,24-11-1944
1944-11-25,25111944,1944,11,25,4,5,25-11-1944
1944-11-26,26111944,1944,11,26,4,6,26-11-1944
1944-11-27,27111944,1944,11,27,4,0,27-11-1944
1944-11-28,28111944,1944,11,28,4,1,28-11-1944
1944-11-29,29111944,1944,11,29,4,2,29-11-1944
1944-11-30,30111944,1944,11,30,4,3,30-11-1944
1944-12-01,1121944,1944,12,1,4,4,01-12-1944
1944-12-02,2121944,1944,12,2,4,5,02-12-1944
1944-12-03,3121944,1944,12,3,4,6,03-12-1944
1944-12-04,4121944,1944,12,4,4,0,04-12-1944
1944-12-05,5121944,1944,12,5,4,1,05-12-1944
1944-12-06,6121944,1944,12,6,4,2,06-12-1944
1944-12-07,7121944,1944,12,7,4,3,07-12-1944
1944-12-08,8121944,1944,12,8,4,4,08-12-1944
1944-12-09,9121944,1944,12,9,4,5,09-12-1944
1944-12-10,10121944,1944,12,10,4,6,10-12-1944
1944-12-11,11121944,1944,12,11,4,0,11-12-1944
1944-12-12,12121944,1944,12,12,4,1,12-12-1944
1944-12-13,13121944,1944,12,13,4,2,13-12-1944
1944-12-14,14121944,1944,12,14,4,3,14-12-1944
1944-12-15,15121944,1944,12,15,4,4,15-12-1944
1944-12-16,16121944,1944,12,16,4,5,16-12-1944
1944-12-17,17121944,1944,12,17,4,6,17-12-1944
1944-12-18,18121944,1944,12,18,4,0,18-12-1944
1944-12-19,19121944,1944,12,19,4,1,19-12-1944
1944-12-20,20121944,1944,12,20,4,2,20-12-1944
1944-12-21,21121944,1944,12,21,4,3,21-12-1944
1944-12-22,22121944,1944,12,22,4,4,22-12-1944
1944-12-23,23121944,1944,12,23,4,5,23-12-1944
1944-12-24,24121944,1944,12,24,4,6,24-12-1944
1944-12-25,25121944,1944,12,25,4,0,25-12-1944
1944-12-26,26121944,1944,12,26,4,1,26-12-1944
1944-12-27,27121944,1944,12,27,4,2,27-12-1944
1944-12-28,28121944,1944,12,28,4,3,28-12-1944
1944-12-29,29121944,1944,12,29,4,4,29-12-1944
1944-12-30,30121944,1944,12,30,4,5,30-12-1944
1944-12-31,31121944,1944,12,31,4,6,31-12-1944
1945-01-01,1011945,1945,1,1,1,0,01-01-1945
1945-01-02,2011945,1945,1,2,1,1,02-01-1945
1945-01-03,3011945,1945,1,3,1,2,03-01-1945
1945-01-04,4011945,1945,1,4,1,3,04-01-1945
1945-01-05,5011945,1945,1,5,1,4,05-01-1945
1945-01-06,6011945,1945,1,6,1,5,06-01-1945
1945-01-07,7011945,1945,1,7,1,6,07-01-1945
1945-01-08,8011945,1945,1,8,1,0,08-01-1945
1945-01-09,9011945,1945,1,9,1,1,09-01-1945
1945-01-10,10011945,1945,1,10,1,2,10-01-1945
1945-01-11,11011945,1945,1,11,1,3,11-01-1945
1945-01-12,12011945,1945,1,12,1,4,12-01-1945
1945-01-13,13011945,1945,1,13,1,5,13-01-1945
1945-01-14,14011945,1945,1,14,1,6,14-01-1945
1945-01-15,15011945,1945,1,15,1,0,15-01-1945
1945-01-16,16011945,1945,1,16,1,1,16-01-1945
1945-01-17,17011945,1945,1,17,1,2,17-01-1945
1945-01-18,18011945,1945,1,18,1,3,18-01-1945
1945-01-19,19011945,1945,1,19,1,4,19-01-1945
1945-01-20,20011945,1945,1,20,1,5,20-01-1945
1945-01-21,21011945,1945,1,21,1,6,21-01-1945
1945-01-22,22011945,1945,1,22,1,0,22-01-1945
1945-01-23,23011945,1945,1,23,1,1,23-01-1945
1945-01-24,24011945,1945,1,24,1,2,24-01-1945
1945-01-25,25011945,1945,1,25,1,3,25-01-1945
1945-01-26,26011945,1945,1,26,1,4,26-01-1945
1945-01-27,27011945,1945,1,27,1,5,27-01-1945
1945-01-28,28011945,1945,1,28,1,6,28-01-1945
1945-01-29,29011945,1945,1,29,1,0,29-01-1945
1945-01-30,30011945,1945,1,30,1,1,30-01-1945
1945-01-31,31011945,1945,1,31,1,2,31-01-1945
1945-02-01,1021945,1945,2,1,1,3,01-02-1945
1945-02-02,2021945,1945,2,2,1,4,02-02-1945
1945-02-03,3021945,1945,2,3,1,5,03-02-1945
1945-02-04,4021945,1945,2,4,1,6,04-02-1945
1945-02-05,5021945,1945,2,5,1,0,05-02-1945
1945-02-06,6021945,1945,2,6,1,1,06-02-1945
1945-02-07,7021945,1945,2,7,1,2,07-02-1945
1945-02-08,8021945,1945,2,8,1,3,08-02-1945
1945-02-09,9021945,1945,2,9,1,4,09-02-1945
1945-02-10,10021945,1945,2,10,1,5,10-02-1945
1945-02-11,11021945,1945,2,11,1,6,11-02-1945
1945-02-12,12021945,1945,2,12,1,0,12-02-1945
1945-02-13,13021945,1945,2,13,1,1,13-02-1945
1945-02-14,14021945,1945,2,14,1,2,14-02-1945
1945-02-15,15021945,1945,2,15,1,3,15-02-1945
1945-02-16,16021945,1945,2,16,1,4,16-02-1945
1945-02-17,17021945,1945,2,17,1,5,17-02-1945
1945-02-18,18021945,1945,2,18,1,6,18-02-1945
1945-02-19,19021945,1945,2,19,1,0,19-02-1945
1945-02-20,20021945,1945,2,20,1,1,20-02-1945
1945-02-21,21021945,1945,2,21,1,2,21-02-1945
1945-02-22,22021945,1945,2,22,1,3,22-02-1945
1945-02-23,23021945,1945,2,23,1,4,23-02-1945
1945-02-24,24021945,1945,2,24,1,5,24-02-1945
1945-02-25,25021945,1945,2,25,1,6,25-02-1945
1945-02-26,26021945,1945,2,26,1,0,26-02-1945
1945-02-27,27021945,1945,2,27,1,1,27-02-1945
1945-02-28,28021945,1945,2,28,1,2,28-02-1945
1945-03-01,1031945,1945,3,1,1,3,01-03-1945
1945-03-02,2031945,1945,3,2,1,4,02-03-1945
1945-03-03,3031945,1945,3,3,1,5,03-03-1945
1945-03-04,4031945,1945,3,4,1,6,04-03-1945
1945-03-05,5031945,1945,3,5,1,0,05-03-1945
1945-03-06,6031945,1945,3,6,1,1,06-03-1945
1945-03-07,7031945,1945,3,7,1,2,07-03-1945
1945-03-08,8031945,1945,3,8,1,3,08-03-1945
1945-03-09,9031945,1945,3,9,1,4,09-03-1945
1945-03-10,10031945,1945,3,10,1,5,10-03-1945
1945-03-11,11031945,1945,3,11,1,6,11-03-1945
1945-03-12,12031945,1945,3,12,1,0,12-03-1945
1945-03-13,13031945,1945,3,13,1,1,13-03-1945
1945-03-14,14031945,1945,3,14,1,2,14-03-1945
1945-03-15,15031945,1945,3,15,1,3,15-03-1945
1945-03-16,16031945,1945,3,16,1,4,16-03-1945
1945-03-17,17031945,1945,3,17,1,5,17-03-1945
1945-03-18,18031945,1945,3,18,1,6,18-03-1945
1945-03-19,19031945,1945,3,19,1,0,19-03-1945
1945-03-20,20031945,1945,3,20,1,1,20-03-1945
1945-03-21,21031945,1945,3,21,1,2,21-03-1945
1945-03-22,22031945,1945,3,22,1,3,22-03-1945
1945-03-23,23031945,1945,3,23,1,4,23-03-1945
1945-03-24,24031945,1945,3,24,1,5,24-03-1945
1945-03-25,25031945,1945,3,25,1,6,25-03-1945
1945-03-26,26031945,1945,3,26,1,0,26-03-1945
1945-03-27,27031945,1945,3,27,1,1,27-03-1945
1945-03-28,28031945,1945,3,28,1,2,28-03-1945
1945-03-29,29031945,1945,3,29,1,3,29-03-1945
1945-03-30,30031945,1945,3,30,1,4,30-03-1945
1945-03-31,31031945,1945,3,31,1,5,31-03-1945
1945-04-01,1041945,1945,4,1,2,6,01-04-1945
1945-04-02,2041945,1945,4,2,2,0,02-04-1945
1945-04-03,3041945,1945,4,3,2,1,03-04-1945
1945-04-04,4041945,1945,4,4,2,2,04-04-1945
1945-04-05,5041945,1945,4,5,2,3,05-04-1945
1945-04-06,6041945,1945,4,6,2,4,06-04-1945
1945-04-07,7041945,1945,4,7,2,5,07-04-1945
1945-04-08,8041945,1945,4,8,2,6,08-04-1945
1945-04-09,9041945,1945,4,9,2,0,09-04-1945
1945-04-10,10041945,1945,4,10,2,1,10-04-1945
1945-04-11,11041945,1945,4,11,2,2,11-04-1945
1945-04-12,12041945,1945,4,12,2,3,12-04-1945
1945-04-13,13041945,1945,4,13,2,4,13-04-1945
1945-04-14,14041945,1945,4,14,2,5,14-04-1945
1945-04-15,15041945,1945,4,15,2,6,15-04-1945
1945-04-16,16041945,1945,4,16,2,0,16-04-1945
1945-04-17,17041945,1945,4,17,2,1,17-04-1945
1945-04-18,18041945,1945,4,18,2,2,18-04-1945
1945-04-19,19041945,1945,4,19,2,3,19-04-1945
1945-04-20,20041945,1945,4,20,2,4,20-04-1945
1945-04-21,21041945,1945,4,21,2,5,21-04-1945
1945-04-22,22041945,1945,4,22,2,6,22-04-1945
1945-04-23,23041945,1945,4,23,2,0,23-04-1945
1945-04-24,24041945,1945,4,24,2,1,24-04-1945
1945-04-25,25041945,1945,4,25,2,2,25-04-1945
1945-04-26,26041945,1945,4,26,2,3,26-04-1945
1945-04-27,27041945,1945,4,27,2,4,27-04-1945
1945-04-28,28041945,1945,4,28,2,5,28-04-1945
1945-04-29,29041945,1945,4,29,2,6,29-04-1945
1945-04-30,30041945,1945,4,30,2,0,30-04-1945
1945-05-01,1051945,1945,5,1,2,1,01-05-1945
1945-05-02,2051945,1945,5,2,2,2,02-05-1945
1945-05-03,3051945,1945,5,3,2,3,03-05-1945
1945-05-04,4051945,1945,5,4,2,4,04-05-1945
1945-05-05,5051945,1945,5,5,2,5,05-05-1945
1945-05-06,6051945,1945,5,6,2,6,06-05-1945
1945-05-07,7051945,1945,5,7,2,0,07-05-1945
1945-05-08,8051945,1945,5,8,2,1,08-05-1945
1945-05-09,9051945,1945,5,9,2,2,09-05-1945
1945-05-10,10051945,1945,5,10,2,3,10-05-1945
1945-05-11,11051945,1945,5,11,2,4,11-05-1945
1945-05-12,12051945,1945,5,12,2,5,12-05-1945
1945-05-13,13051945,1945,5,13,2,6,13-05-1945
1945-05-14,14051945,1945,5,14,2,0,14-05-1945
1945-05-15,15051945,1945,5,15,2,1,15-05-1945
1945-05-16,16051945,1945,5,16,2,2,16-05-1945
1945-05-17,17051945,1945,5,17,2,3,17-05-1945
1945-05-18,18051945,1945,5,18,2,4,18-05-1945
1945-05-19,19051945,1945,5,19,2,5,19-05-1945
1945-05-20,20051945,1945,5,20,2,6,20-05-1945
1945-05-21,21051945,1945,5,21,2,0,21-05-1945
1945-05-22,22051945,1945,5,22,2,1,22-05-1945
1945-05-23,23051945,1945,5,23,2,2,23-05-1945
1945-05-24,24051945,1945,5,24,2,3,24-05-1945
